timestamp,Tf_in,Tf_out,m_flow,q_b
2020-10-07 03:00:00,13.528149376458167,13.528149376458167,0.0,0.0
2020-10-07 04:00:00,13.525870634258446,13.525870634258446,0.0,0.0
2020-10-07 05:00:00,13.523605477712923,13.523605477712923,0.0,0.0
2020-10-07 06:00:00,13.521353748392064,13.521353748392064,0.0,0.0
2020-10-07 07:00:00,13.519115290378867,13.519115290378867,0.0,0.0
2020-10-07 08:00:00,13.51688995023508,13.51688995023508,0.0,0.0
2020-10-07 09:00:00,13.514677576967841,13.514677576967841,0.0,0.0
2020-10-07 10:00:00,13.512478021996642,13.512478021996642,0.0,0.0
2020-10-07 11:00:00,13.51029113912062,13.51029113912062,0.0,0.0
2020-10-07 12:00:00,13.508116784486122,13.508116784486122,0.0,0.0
2020-10-07 13:00:00,13.505954816554507,13.505954816554507,0.0,0.0
2020-10-07 14:00:00,13.503805096070163,13.503805096070163,0.0,0.0
2020-10-07 15:00:00,13.501667486028733,13.501667486028733,0.0,0.0
2020-10-07 16:00:00,13.499541851645485,13.499541851645485,0.0,0.0
2020-10-07 17:00:00,13.497428060323868,13.497428060323868,0.0,0.0
2020-10-07 18:00:00,13.495325981624196,13.495325981624196,0.0,0.0
2020-10-07 19:00:00,13.493235487232475,13.493235487232475,0.0,0.0
2020-10-07 20:00:00,13.491156450929344,13.491156450929344,0.0,0.0
2020-10-07 21:00:00,13.489088748559148,13.489088748559148,0.0,0.0
2020-10-07 22:00:00,13.487032257999129,13.487032257999129,0.0,0.0
2020-10-07 23:00:00,13.484986859128721,13.484986859128721,0.0,0.0
2020-10-08 00:00:00,13.482952433798976,13.482952433798976,0.0,0.0
2020-10-08 01:00:00,13.4809288658021,13.4809288658021,0.0,0.0
2020-10-08 02:00:00,13.478916040841106,13.478916040841106,0.0,0.0
2020-10-08 03:00:00,13.476913846499611,13.476913846499611,0.0,0.0
2020-10-08 04:00:00,13.474922172211734,13.474922172211734,0.0,0.0
2020-10-08 05:00:00,13.472940909232161,13.472940909232161,0.0,0.0
2020-10-08 06:00:00,13.470969950606342,13.470969950606342,0.0,0.0
2020-10-08 07:00:00,13.469009191140831,13.469009191140831,0.0,0.0
2020-10-08 08:00:00,13.467058527373798,13.467058527373798,0.0,0.0
2020-10-08 09:00:00,13.465117857545705,13.465117857545705,0.0,0.0
2020-10-08 10:00:00,13.463187081570165,13.463187081570165,0.0,0.0
2020-10-08 11:00:00,13.461266101004973,13.461266101004973,0.0,0.0
2020-10-08 12:00:00,13.459354819023355,13.459354819023355,0.0,0.0
2020-10-08 13:00:00,13.457453140385397,13.457453140385397,0.0,0.0
2020-10-08 14:00:00,13.45556097140971,13.45556097140971,0.0,0.0
2020-10-08 15:00:00,13.453678219945314,13.453678219945314,0.0,0.0
2020-10-08 16:00:00,13.451804795343746,13.451804795343746,0.0,0.0
2020-10-08 17:00:00,13.449940608431422,13.449940608431422,0.0,0.0
2020-10-08 18:00:00,13.44808557148225,13.44808557148225,0.0,0.0
2020-10-08 19:00:00,13.446239598190497,13.446239598190497,0.0,0.0
2020-10-08 20:00:00,13.444402603643931,13.444402603643931,0.0,0.0
2020-10-08 21:00:00,13.442574504297243,13.442574504297243,0.0,0.0
2020-10-08 22:00:00,13.44075521794575,13.44075521794575,0.0,0.0
2020-10-08 23:00:00,13.438944663699393,13.438944663699393,0.0,0.0
2020-10-09 00:00:00,13.437142761957036,13.437142761957036,0.0,0.0
2020-10-09 01:00:00,13.435349434381074,13.435349434381074,0.0,0.0
2020-10-09 02:00:00,13.433564603872355,13.433564603872355,0.0,0.0
2020-10-09 03:00:00,13.431788194545426,13.431788194545426,0.0,0.0
2020-10-09 04:00:00,13.430020131704088,13.430020131704088,0.0,0.0
2020-10-09 05:00:00,13.428260341817317,13.428260341817317,0.0,0.0
2020-10-09 06:00:00,13.426508752495486,13.426508752495486,0.0,0.0
2020-10-09 07:00:00,13.424765292466947,13.424765292466947,0.0,0.0
2020-10-09 08:00:00,13.423029891554961,13.423029891554961,0.0,0.0
2020-10-09 09:00:00,13.42130248065496,13.42130248065496,0.0,0.0
2020-10-09 10:00:00,13.419582991712186,13.419582991712186,0.0,0.0
2020-10-09 11:00:00,13.41787135769966,13.41787135769966,0.0,0.0
2020-10-09 12:00:00,13.41616751259653,13.41616751259653,0.0,0.0
2020-10-09 13:00:00,13.414471391366764,13.414471391366764,0.0,0.0
2020-10-09 14:00:00,13.41278292993821,13.41278292993821,0.0,0.0
2020-10-09 15:00:00,13.411102065182028,13.411102065182028,0.0,0.0
2020-10-09 16:00:00,13.409428734892463,13.409428734892463,0.0,0.0
2020-10-09 17:00:00,13.407762877767013,13.407762877767013,0.0,0.0
2020-10-09 18:00:00,13.406104433386929,13.406104433386929,0.0,0.0
2020-10-09 19:00:00,13.404453342198112,13.404453342198112,0.0,0.0
